Serotype_A	Serotype_B	N_Shared_Assays	Verdict	Min_Identity	Distinguishing_Assays	Identical_Assays
05	20A	1	RESOLVABLE_BY_COMBINATION	85.5	19F(85.5%)	
05	20B	1	RESOLVABLE_BY_COMBINATION	85.5	19F(85.5%)	
05	20C	1	RESOLVABLE_BY_COMBINATION	87.1	19F(87.1%)	
05	21	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	22A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	22F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	23A	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	23B	2	RESOLVABLE_BY_COMBINATION	0.0	19F(90.3%); 35F/47F(0.0%)	
05	23B1	2	RESOLVABLE_BY_COMBINATION	0.0	19F(90.3%); 35F/47F(0.0%)	
05	23F	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	24A	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	24F	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	27	2	RESOLVABLE_BY_COMBINATION	0.0	19F(83.9%); 35F/47F(0.0%)	
05	28A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	28F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	29	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	31	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	32A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	32F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	33A	2	RESOLVABLE_BY_COMBINATION	0.0	19F(91.9%); 35F/47F(0.0%)	
05	33B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	33C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	33D	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	33E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	33F	2	RESOLVABLE_BY_COMBINATION	0.0	19F(91.9%); 35F/47F(0.0%)	
05	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	33H	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	34	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	35A	2	RESOLVABLE_BY_COMBINATION	0.0	19F(91.9%); 35F/47F(0.0%)	
05	35C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	35F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
05	36A	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	36B	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	39	2	RESOLVABLE_BY_COMBINATION	0.0	19F(87.1%); 35F/47F(0.0%)	
05	40	2	RESOLVABLE_BY_COMBINATION	0.0	19F(87.1%); 35F/47F(0.0%)	
05	41A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	41F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	42	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	43	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	44	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	46	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
05	47A	2	RESOLVABLE_BY_COMBINATION	0.0	19F(88.7%); 35F/47F(0.0%)	
05	47F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
05	48	2	RESOLVABLE_BY_COMBINATION	0.0	19F(85.5%); 35F/47F(0.0%)	
06A	06AI	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06A	06AII	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06A	06AIII	3	RESOLVABLE_BY_COMBINATION	11.0	35F/47F(11.0%)	6A/B/C/D (F/G/H); 6A/C
06A	06AV	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06A	06AVI	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06A	06B	3	RESOLVABLE_BY_COMBINATION	42.2	35F/47F(42.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06A	06BI	3	RESOLVABLE_BY_COMBINATION	30.9	35F/47F(30.9%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06A	06BII	3	RESOLVABLE_BY_COMBINATION	30.9	35F/47F(30.9%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06A	06C	3	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(97.4%); 6A/C(98.6%)	
06A	06D	3	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06A	06E	3	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%); 6A/B/C/D (F/G/H)(98.7%); 6A/C(97.9%)	
06A	06F	3	RESOLVABLE_BY_COMBINATION	6.9	35F/47F(6.9%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06A	06G	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06A	07A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	07B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	07C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	07F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	08	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	09A	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06A	09L	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	09N	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	09V	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06A	10A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	10B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	10C	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06A	10D	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	10F	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06A	11E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	11F	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06A	11F_like	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06A	12A	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06A	12B	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06A	12F	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06A	15A	1	RESOLVABLE_BY_COMBINATION	2.1	35F/47F(2.1%)	
06A	15B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	15C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	15D	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06A	15F	1	RESOLVABLE_BY_COMBINATION	2.1	35F/47F(2.1%)	
06A	16A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	17A	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06A	17F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06A	18B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	18C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19AF	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06A	19AI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19AII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	21	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06A	22A	1	RESOLVABLE_BY_COMBINATION	0.8	35F/47F(0.8%)	
06A	22F	1	RESOLVABLE_BY_COMBINATION	0.9	35F/47F(0.9%)	
06A	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	23B	1	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%)	
06A	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	23F	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06A	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	24F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	27	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06A	28A	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06A	28F	1	RESOLVABLE_BY_COMBINATION	1.0	35F/47F(1.0%)	
06A	29	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	31	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06A	32A	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06A	32F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06A	33A	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06A	33B	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06A	33C	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06A	33D	1	RESOLVABLE_BY_COMBINATION	1.4	35F/47F(1.4%)	
06A	33E	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06A	33F	1	RESOLVABLE_BY_COMBINATION	1.3	35F/47F(1.3%)	
06A	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	33H	1	RESOLVABLE_BY_COMBINATION	0.7	35F/47F(0.7%)	
06A	34	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06A	35A	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06A	35C	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06A	35F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	40	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	41A	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06A	41F	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06A	42	1	RESOLVABLE_BY_COMBINATION	1.1	35F/47F(1.1%)	
06A	43	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	44	1	RESOLVABLE_BY_COMBINATION	0.6	35F/47F(0.6%)	
06A	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	46	1	RESOLVABLE_BY_COMBINATION	0.5	35F/47F(0.5%)	
06A	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	47F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06A	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	06AII	3	RESOLVABLE_BY_COMBINATION	13.1	35F/47F(13.1%)	6A/B/C/D (F/G/H); 6A/C
06AI	06AIII	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06AI	06AIV	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06AI	06AV	3	RESOLVABLE_BY_COMBINATION	45.6	35F/47F(45.6%)	6A/B/C/D (F/G/H); 6A/C
06AI	06AVI	3	RESOLVABLE_BY_COMBINATION	13.1	35F/47F(13.1%)	6A/B/C/D (F/G/H); 6A/C
06AI	06B	3	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AI	06BI	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AI	06BII	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AI	06C	3	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(97.4%); 6A/C(98.6%)	
06AI	06D	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AI	06E	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/B/C/D (F/G/H)(98.7%); 6A/C(97.9%)	
06AI	06F	3	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AI	06G	3	RESOLVABLE_BY_COMBINATION	50.6	35F/47F(50.6%)	6A/B/C/D (F/G/H); 6A/C
06AI	07A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	07B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	07C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	07F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	08	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	09A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	09L	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	09N	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	09V	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	10A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	10B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	10C	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	10D	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	10F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	11E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	11F	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	11F_like	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	12A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	12B	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	12F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	15A	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	15B	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
06AI	15C	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
06AI	15D	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	15F	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	16A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	16F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	17A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	17F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	18B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	18C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	18F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19AF	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	19AI	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
06AI	19AII	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
06AI	19AIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19FI	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19FII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19FIII	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	19FIV	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	21	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	22A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	22F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	23A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	23B	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	23B1	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	23F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	24A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	24B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	24C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	24F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	24F2	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	25A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	25F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	27	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	28A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	28F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	29	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	31	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	32A	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	32F	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	33A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	33B	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	33C	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	33D	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	33E	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	33F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	33G	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	33H	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	34	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AI	35A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	35C	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	35F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
06AI	36A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	36B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	38	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	39	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	40	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	41A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	41F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	42	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	43	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	44	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	45	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	46	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AI	47A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AI	47F	1	RESOLVABLE_BY_COMBINATION	0.1	35F/47F(0.1%)	
06AI	48	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	06AIII	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06AII	06AIV	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	6A/B/C/D (F/G/H); 6A/C
06AII	06AV	3	RESOLVABLE_BY_COMBINATION	8.4	35F/47F(8.4%)	6A/B/C/D (F/G/H); 6A/C
06AII	06B	3	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AII	06BI	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AII	06BII	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AII	06C	3	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%); 6A/B/C/D (F/G/H)(97.4%); 6A/C(98.6%)	
06AII	06D	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AII	06E	3	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%); 6A/B/C/D (F/G/H)(98.7%); 6A/C(97.9%)	
06AII	06F	3	RESOLVABLE_BY_COMBINATION	0.4	35F/47F(0.4%); 6A/C(98.6%)	6A/B/C/D (F/G/H)
06AII	06G	3	RESOLVABLE_BY_COMBINATION	13.1	35F/47F(13.1%)	6A/B/C/D (F/G/H); 6A/C
06AII	07A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	07B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	07C	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	07F	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	08	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	09A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AII	09L	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	09N	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	09V	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AII	10A	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	10B	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	10C	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AII	10D	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	10F	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
06AII	11E	1	RESOLVABLE_BY_COMBINATION	0.0	35F/47F(0.0%)	
06AII	11F	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AII	11F_like	1	RESOLVABLE_BY_COMBINATION	0.3	35F/47F(0.3%)	
06AII	12A	1	RESOLVABLE_BY_COMBINATION	0.2	35F/47F(0.2%)	
